business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
9Y3aQAVITkEJYe5vLZr13w,2008-08-26,vSQQ5EC65AJFU7ZPa6owzQ,3,"They serve breakfast all day, which is always a plus.][

I had the tomato soup with grilled cheese.][The bread was delcious, tasted homemade.][However, there was way too much cheese, and it wasn't fully melted.][

My g/f had the eggs benedict, which looked really good.][She said it was really good, and filling.][

3 stars.][I've had better.][I've had worse.][La de da.",review,gsMVXAI9su3B26Fd4vyyRQ,2,2,0
FeI75xIG8PF_XZ6P80gLBQ,2012-06-04,eeJ10gamdNebtq028i0BvA,3,"I want to like Turf, but the food is just okay.][I've only been here twice, but it was not mind-blowing.

I'm not fond of the shepherd's pie here.][It is the most bland version I have had...]even in this town.][

The wings, however, are pretty good.][I've eaten wings here with a couple Harps and have had a decent time.

Surprisingly good is their seared ahi tuna.][It is pretty weird to think an Irish pub would do this well, but they do.][A friend ordered it and after shaking my head and saying there's no way it could be good, I tried a bite and I had to eat crow.][

Turf is typically a stop on the pub crawl, so I will definitely be back again for boozing.",review,64YY0h0ZAR2nbzxbx0IwJg,2,1,0
yPJFfglhMHAKciUpjTmgBg,2011-12-27,TkTbb-JkRsdtD5wplSGEtw,1,"I had not been to an Oregano's in like 10 years.]They seems to be popping up all over here in AZ now so my buddy was in from out of town and he wanted to try, so why not.

I'll tell you ""Why NOT""...]we has two thin crust pizzas...]and I even hate to call them that.]More like...]crackers with melted cheese and some toppings.

That was some of the worst excuse for pizza I've ever had.]Most of the fast-food delivery pizza I've had beats it -- and I do not like, at all, delivery pizza.

Maybe the pan pizza is better than the thin crust...]god it could not be worse!

It only deserves one star for the good service...]other than that is the another sub-par overpriced ""gourmet"" pizza joint.

If you want expensive, and good, pizza there are many good alternatives...]Pizzeria Bianco, Grimaldi's, etc.",review,KucBnMrhalzxnD9AWrxwYQ,2,4,0
vnRwp-LUrxMdJC9je4q9Fw,2012-02-20,IgjLZa2UFxhvtu4WjrOtDA,5,"I was a regular at Mia's first location in Wrigleyville/Chicago.]Scott (the original founder/chef and present owner) is the reason Mia Francesca is what it is.]Not sure if us folks up here in Scottsdale know how lucky we are he landed on our door step.]Food, service, vibe...if I could give it six stars I would.",review,VeJi5LINIEkV78ug-WCV0g,0,2,0
uI4YqMarUpchI4I3ZWgOGA,2008-04-24,Ygh_egJbl3jAYc8IaTRvPQ,4,"I thought Trader Vic's was very nice.][Food was very good.][Atmosphere was great.][Staff was very very friendly and fun.][They even gave me tons  of recommendations of places to eat in the area since I am new around here.][

I recommend the lamb.",review,HGeXdydcZ9nDn9fT87z4fA,1,1,0
PmPOuRvuN3CoNOi1nBj_TQ,2012-05-09,ujMijCZ5vv9pU2aOz2LHjg,5,"Excellent service and food           

enjoyed live music on patio",review,bMeRjJSiSZq1Izjvj7bvaQ,0,1,0
8qrICL2tS2Rq7b5gxUdQwQ,2011-03-23,JBif92bIAelSfHoH39fSag,4,"I was fairly surprised to visit Line Thai and find some decently authentic, good-tasting Thai food.]I'd always assumed that this area of Phoenix was (excuse me for the pun) totally dry on ethnic food, considering I had a hard time finding pho within a ten-mile radius of my parents' place in Surprise.

Anyways, I chose the pad si yew (spelling varies all over the place, I think they spell it ""phat si iew"") and my father ordered some kind of chicken cashew dish.]Both were excellent, though a little more in the line of American tastes -- not as spicy, and the pad si yew wasn't cooked slightly burnt like I recall it traditionally is made -- it was pretty tasty.

The hot tea was a great companion to my meal as well.

The service was great without being too pushy, invasive, or sloppy.]They always refilled my water in a timely manner and didn't interrupt my conversation with my dad.]That's important to me -- that servers don't bust into your conversation with little to no consideration of personal space.

My parents had been there several times and enjoyed it, so now I see why they liked it.]Oh, and their spring rolls and the accompanying peanut and hot sauces were also delicious -- not the best I've ever had but super-tasty.

The atmosphere is a little dry (what is it with this word? Sorry) but I can live with it.]The booths were comfy and it's not like the place was musty or gross.]Not every good restaurant needs to be chic and trendy, really.

All in all, it was a nice experience at a reasonable price and I'll definitely make a visit next time I hang out with the 'rents.",review,vOw4NYgKe57qcJ5fOjk6PQ,0,0,1
D0K0F0RREGO8LeW16IlZlQ,2012-02-28,3_rbagmhkqp4mPJiwoMlmw,5,Love Krista!,review,o7sNqbEsMrztrVV_3RU4Hw,0,2,0
h6jfMpTZpNduLG0wE2tbaw,2008-12-21,lG3Y6LPASX8MyqDedIpBGQ,2,"Ate here months ago.][Was excited to finally find a Phoenix sushi venue, and one that also offered brown rice as a sub for sushi dishes (don't quote me on this however, since it has been many months and I may be recalling another venue).][

One item did impress me, and that was the complimentary appetizer that was comprised of tempura'd chips with perhaps a squid salad topping (?)  I should have just ordered another serving of this!  Instead, I tried an Ao Yasai (mixed gourmet greens with ginger) and a sushi roll w/ brown rice, the latter I thought was price-y considering the very small portion given.][I was so unimpressed by its unexciting flavors that I don't even recall what kind of roll I tried!  Pretty sad, I know.][

I told myself I wouldn't go back, but I would like to give Hana another try, perhaps for lunch and/or dinner with a group of friends and have apps and wine/sake!",review,0bNXP9quoJEgyVZu9ipGgQ,5,7,3
2ceeU8e3nZjaPfGmLwh4kg,2007-09-05,nuT_InwR0gHYcwQ20ouXyw,4,"Fun Irish-pub type vibe with a great beer selection and not your typical bar food.]I love the oysters on the half-shell, salads, sandwiches and fried zucchini/mushroom combo.

Casey's offers inside dining and a bar - but the expansive patio is the hang-out spot.]The clientele is varied and full of regulars.]People from all ages and backgrounds hang out here but it's especially popular with ASU students, staff and faculty.]

The only downside is parking can be difficult, service sometimes slow and it can become fairly crowded - especially on the weekend.",review,7kRN8IkOWlLblEltNlnfRQ,1,2,0
dSQh1Hx2BiSrYog4ad740A,2007-01-23,4YSQvTgbGy5DraaXM4DGRQ,4,"You may think this is a cop out...]writing a review of Starbucks.]It's like writing a review of water.](""It's wet, delicious and necessary to my survival!"") 

My aim is simple here though.]This particular Starbucks location is an excellent place for people watching.]Try hanging out there between the hours of 11am and 1pm on a Friday afternoon and tell me you aren't entertained by some of the patrons who go in and out of the doors.]While attending school, I was taking a screenwriting class and given the arduous task of writing descriptions of about 35 random people.]Where did I go to write every single one of them? Park Central Starbucks.]

The crew here is also super friendly every time I come in and they do their best to remember my name.]It doesn't help that I tell them a different name every time.]OK that's not true, but what a fun social experiment that would make.

The coffee...]been there, done that and there's not much else I can say about it, but for the sport of people-watching, this a great place to hang out in the corner and just take it all in.",review,DJIwm4UCnM-SOxXbARjPsQ,2,2,8
adKyTJT-RtaTP0krxLyQwQ,2011-12-28,5YVQIr0AJiiiJmkuhoRjzQ,3,"nice location , good service but a little slow.]been here twice so far and both times the food i would give 4 stars but both times they screwed up our orders and burger was cold, they did take off 20 percent for the issue and that was nice..]overall i enjoy the food and would go back.",review,fnO1oH3N5QMG-PvHA4F-VA,0,0,0
5zrVZnla81bH9eh76d5GVw,2011-09-03,6QNmh2tk6XK0jBrswJoARQ,5,"I attended one of her classes for pressure cookers, and had to leave with one.]Luckily, she offers great discounts after her classes!

Since then I have also gotten a bosch mixer (don't know how I lived without one all these years!) and also a wheat grinder.]Everytime I go in here I find something I can't live without!

Shar has great classes, and tips on how to utilize all her products.]Well worth it to attend a class.]I just wish the store was closer to Glendale!

So glad I found shar's, now my family enjoys homemade wheat bread and pizzas and all sorts of yummy things that are good for them too!",review,ITBs8txD0Zu-YuxXCGqokA,0,2,0
P5uC-zfGG6yqoQDUyqyAvg,2011-04-19,6CVBHyAJT7X5HUp4WfH78Q,3,"I have either an extreme LOVE or DISLIKE for this place.]More love, though.]
Things I love: 
Great wine, with all different price points, which is nice.]Cool, speakeasy atmosphere.]Great bands and entertainment.]Great cheese platter and flat breads.]Good prices.]
Things I do not love: 
Service.]Are you a bouncer? A bartender? Are you leading me to a seat? can you get me a seat? Its confusing.]The staff is not clearly defined (not only do they not wear uniforms, or name tags, but they are scarce and hard to find) 
The mix.]It is kind of a random mix.]I guess that can be a good thing, but I was there once and it was like Spring Break in Cabo, and then the other time, it was like 50+ snow birds day.]Either one is fine, it is just hard to gage when to go and who to bring, like, my mom, or my pals.]
They serve dessert, but no coffee.]That, to me, is just strange.]Buy a coffee maker.]Sheesh.]They have this amazing fondue that would be great with some baileys and coffee, and alas, no coffee.]Strange.]I know, ""wine bar"", but if you serve dessert, coffee should go hand in hand.]

In the end, the place is cool and they have some of the best entertainment there.]they ambiance is nice.]Go early for a seat, they are hard to come by.]Beware of paying $ at the door for an entertainment fee, but it is well worth it.",review,wxapwb1gulmqGVCNxVWjBQ,0,2,0
R6aazv8FB-6BeanY3ag8kw,2009-04-18,EV7nE0i76PSf7Odfrqcicw,4,"I have visited MacAlpine's a few times, and every time I have been very pleased with both the food and the service.][The wait staff and the owners are always very friendly and helpful and the food, although nothing fancy, is always good.][I love the atmosphere of this restaurant as well as the neighboring thrift shop that is fun to browse while the food cooks.][And the egg cream sodas are delicious!  Not to mention visiting a piece of Phoenix history at the same time - I love it!  The only downside to this place? I wish they were open later into the evening...",review,bUy80XymVAeKV9_QR0y8ug,1,2,1
q1nDSpmV-FdTBNj6UuZvTg,2010-08-29,IZrBk5XXvCEO-7Ce3XYGOg,2,"I've never eaten at this location; both times I've had it was to-go.]The first time I had a pulled pork sandwich, and a side of the beans.]The pork was extremely dry and tasteless without the sauce.]The sauce I found was overly seasoned.]And the beans had way too much pepper.]

The second time I had HB's was a work lunch that we had this delivered.]Once again, the pork was completely dry, but not as dry as the pulled chicken, which my coworkers complained about.]

I prefer Hap's BBQ over this place for sure.",review,2ARM6NFVciTzV21r7p8jiw,0,0,0
CgHcO651uEE3aalrkm4boQ,2010-12-27,VcFKtk8h9nAztl2lnzaDaQ,5,"Need fig preserves? They've got it.]Fennel? It's beautifully packed on ice and extremely fresh in the produce department.]Need boneless pork loin roast from the blade end? The butcher has your back.]Duck fat? Just take a peek in the freezer section.]Sometimes, it's the little things that normally go unnoticed that gets you five stars...

AJ's closed early the other night in lieu of the holidays and I ran around to FOUR different stores looking for something as simple as whole grain mustard and fennel.]I came up empty handed on both items.]I say ""simple"" items - but it's amazing when you rely on a grocer like this as much as I do and realize that most items are out of reach otherwise.]AJ's carries practically anything my culinary desires could ask for!

Although I had to wait a day to go shopping again and to make the recipe i was wanted, it was during my adventures to the 4 stores that I realized how much I truly appreciate this grocer.]How is it I can get wireless internet via laptop on the I-10 freeway courtesy of my phone company, but can't find fennel within a 10 mile radius?

This my friends, is why I love AJ's.]And as someone who watches America's Test Kitchen as though it were food porn, I can say that any other grocer doesn't stand a chance against Eddie Bashas' high end store.

You truly do get what you pay for.]For all the employees at AJ's I say ""THANK YOU!!"" for the great service you provide and the products you offer.",review,jy1qPe0Tz3ewHacAtshmBw,1,2,0
9mQj65SmYj2pcehH339aEw,2008-06-17,BXPqsdLt7GkVY0WFu_ypCw,5,"Love me some hidden house! 

The music is too loud.]The drinks too cheap.]The clientele too local.]But I've never had anything but a good time there.]Whether it's karaoke or weird shit on the weekends you'll have fun if you don't expect it to be Merc, cuz Merc it ain't.]And not for one moment in it's life has it pretended to be.]But I love it for what it is and that's an experience.",review,oC0kwGvgaAeT3ZIxdxTcJA,6,8,4
FV0BkoGOd3Yu_eJnXY15ZA,2007-08-07,agM6-Nwj2Tbe-QCkqMugkQ,5,"Cowboy Ciao is one my favorite restaurants in Old Town Scottsdale.][To start with, they share a wine list with Kazimierz.][My favorite menu item is the Stetson Chopped salad.][My only wish is that the serving was bigger!  I can't get enough...and I'm too embarrassed to order two.][The flavors in this salad are amazing!  Smoked salmon, Israeli cous cous, creamy dressing.

For dinner, I actually like the Exotic Mushroom Pan Fry.][The tastes are really unique and I got to try mushrooms I hadn't had before.][It's great!

I did try the Bacon Peanut Brittle for dessert and I cannot recommend this.][It was not good at all.][It just makes the brittle really greasy and then you run into chunks of bacon...ick.][Thank God my husband ordered the Chocolate/Peanut Butter pot pie so I could steal from him!",review,Mva8f3RBztfxUQoUi47SnQ,2,4,0
1NZLxU5WvB5roPFzneAlLw,2012-09-04,fmogTChx_IX4QgLhuGFiQw,5,"Great Mexican food.]
Authentic street tacos plus a full menu of tasty dishes.]
Halibut tacos remind me of Ensenada
Michelada with Pacifico beer is a perfect beverage for any dish.",review,8KBmUXP4gUoGPxNKnHLpjw,0,1,1
1cTI09YZ3uRPXt3YkznuPg,2010-09-25,eGYRmlaUPl-Wmrp2CweqOQ,4,"I really wanted to give this place 5 stars but..]well..]let me explain.]


I came in on a Friday around 5:15pm trying to catch an early dinner.]I am glad I did as upon entering I noticed they close close @ 7:30pm.]When I came in all the tables were empty but they all had ""reserved"" place cards on them.]Later I realized that there was some sort of club or church organization that came in and took over the restaurant so I would recommend making a reservation.]The owner was very nice and sat us at one of the reserved tables.]Her husband the chief quickly realized we knew nothing about polish food and offered us a sample of dill sour pickle soup.]yummmmmy.]

The restaurant itself is located in old town Glendale's Catlin court in a small quaint little house that gives you a more personal ambiance.]The owners made us feel like we were literally dinner guest at their house which was not what I was expecting but a nice surprise.]

The food is best described as ""home cooking"".]The soup was excellent and my favorite part of the meal but the rest tasted just as my parents would have made growing up at home and I'm not Polish.]Put simply all the main ingredients of my dish tasted as though they could have been bought at Fry's and my mom cooked them.]The kielbasa was good but nothing unique, sauerkraut was tasty, but the green beans were either overcooked, thawed from frozen, or from a can.]I am by no means a Polish food expert and maybe this is exactly how they would make it in Poland? 

Overall if you don't feel like cooking, want to try something new, and are in the mood for Polish food I would try it out and see for yourself.]As for me I did like the restaurant and their owners but I think I will only return for the soup in the future, which I would gladly give 5 stars.",review,VyzwBKnq-LJ8OjvG0ZTwrg,1,1,1
iDYzGVIF1TDWdjHNgNjCVw,2012-05-06,5vzkZR2B3TWcyrNkofEbEQ,4,"This is my first dinner stop anytime I'm in Scottsdale, and always makes me look good when I recommend it.

This time, the standouts were the ceviche, the crab queso, the lamb adobo, and the  Cadillac marg.][Tablemates had other dishes they raved about.

Noteworthy notes:

I've not yet sat on the patio, but I can't explain why.][It looks awesome.

The margaritas are sufficiently stiff.][They're not my preferred carburetor cleaning strength, but neither are they simply jazzed-up lemonade or those super-acidic-1.0 pH version you get some places.

The service was a little lax this time, less attentive than before, and that's the only reason I'm not giving LS a 5 this time.

If you're after Mexican when in Scottsdale, this is the first place to point your ride.",review,fSL20coJsOi_69A3u2OKcA,0,2,0
PuHucejs4LG3hSXnrwi9-g,2010-01-17,qSqL5Ct8i0_2s8L29nYhuQ,2,"The actual restaurant is fine, the service is friendly and good.

I am not going to go in to the food other than to say, no.

Oh well $340 bucks and all I can muster is a no.",review,GubdNFoDAsiwE6bWIr97cQ,2,5,2
619v4z_tj2NiZWuX1tPdrw,2010-01-26,JAq8WMuHq3DcITJa7O7byg,3,"I have been graciously reminded by many people that a ""bruin"" is a kind of bear.

Sorry guys...]I'm an AZ native (we don't have bears here in Phoenix) with the classic AZ school system education.]:)",review,Yk37VAp452K7FwHWd1rrQw,1,1,1
q7DzFSkt1ColaWrAOw7rFw,2012-05-27,4FlODbbswl1eq5-z96vppA,1,"I recently had a shit cleaned at the Intercontinental Hotel in Hong Kong.]Not cheap.]I only mention that because this place charged MORE to clean that suit - almost $30 for a two-piece suit after they tacked on their $6 ""designer brand"" surcharge (no, I am not kidding).]Despite branding as ""green"" the suit still reeked of solvent (the green, silica-based solvents have never left an odor in my experience).]No differentiation to justify these absurd prices - a lot of good alternatives in the area.]Be warned!",review,JnJDO8c37PnwsP0P7-1v0w,0,0,0
pQ3kRVmttsV1bHxuTf7TAg,2008-06-19,3iA6ROdM2Ii-k7HHvGcNxw,2,"I used to frequent the Lost Leaf almost daily starting the day they opened, unfortunately I cannot say the same anymore.]I used to love the refrigerator full of beers, the music, and the cool little home, not to mention the biggest thing, the promise of a full bar.]Now, everytime I go there it's full of douchebags, they are out of the beer I want, and the music has somehow become sucky.]Perhaps the biggest kicker...]there is still no full bar! The servers are surly kids, who have the audacity to tell you were you cannot stand, seemingly forgetting they work in the hospitality industry.]If this were a city with a ton of good bars, that would never fly.]But since they are one of the only games in the area, most people go back just out of convienence.]The last time I was there, we coaxed a bum to dance to 1920's tunes that were being played out of the treehouse out front.]That was about the only redeeming quality.]And I swear if I see one more dude with girls jeans trying to look cool with a bomber of the worst beer imaginable I'm gonna snap.

Thanks for ruining what could have been an awesome hang out spot guys.",review,JgDkCER12uiv4lbpmkZ9VA,2,3,2
hh2lP4_2N-tk_OxmaTf_qA,2009-09-01,MFIB6AA1sP7gq49z0Bh29w,4,"Yes, the view is wonderful.]Absolutely.]

Sadly, my table was near the entrance, limiting my ability to enjoy said view.]Also, we are still in the summer months, so I was confused that there was a fire raging outside at night.]

The decor is wonderful, dark with different tones and moods.]We arrived in the early evening, so I was surprised to see how dark the room would eventually become.]I didn't find the table and its decor that exciting, but it will give it a pass.]Not everything has to be practical art.

Our party consisted of five and we were certainly treated to a good sampling of what this place had to offer.]Half of the party ordered off of the set price menu.]This included a three course meal for something like fifty dollars.]It may have even been less than that, but I'm not sure.]This menu had an array of choices and wasn't limited to chicken or pork.]

I was impressed with the portions and the quality.]The salads were crisp and the dressing wasn't overpowering, more of an accent, the way it should be.]The meat was tender and flavorful; our table ordered the NY, Ribeye and Salmon.]I do agree with others who said that the sides were a little small, but I do think they were worth the price.]I know for sure the cream of corn was, as it was treated with green chili and a bit of spice.]

The desert was alright.]Not a great deal of variety.]The textures were spot on, but the temperatures seems a bit off.]If a dish was intended to be served warm, it was slightly too cold, etc.

The service was bad.]Probably the worst service I've had at any restaurant.]Our server left items off of the tab, forcing her to return and run the debit card three separate times.]I am okay with someone making a mistake, but it should not take two attempts to correct.]Also, my wife and I ordered Mojitos.]They were very average.]No sugar, which I assumed was standard fare for Mojiots, and amount of mint was rather low.]I understand that drinks are open to a bartender's whim, so I won't dwell on this fact.

Valet had a bit of trouble with our car and keys, which was annoying.

Overall, I enjoyed my experience, food and atmosphere alike.]However, the service did bring me down a bit.",review,syF-6VzPdjmCXbTye6N9Eg,0,0,0
OFiQ34TNKEE5a00Vd8Kwsg,2008-11-03,N9lNmpiOD0bQQTDUvPAMew,2,"My first visit was roughly two weeks ago when I got a Mediterranean pizza over lunch.][Service was friendly and prompt and the whole meal cost ~$4.

Today, I stood around waiting for help for about 5 minutes without anyone so much as saying 'hi.'  One employee looked at me several times but ultimately went back to stocking shelves each time.][I could see people in the back and the general manager talking on his cell phone.][I decided to ultimately leave rather than waste any more time.][Disappointing at best.",review,EO5Q9yRT7LP00iQYpSNuhw,0,0,0
D1T1jtCfTfXD-cQE3QViow,2012-11-04,kBZdDpYbZCNXdSWXgCSFPg,5,"What a fabulous dining experience! My boyfriend and I are always looking for new places to try and came upon this place on Yelp when our regular Saturday spot decided to no longer be opened for lunch Saturdays.]Right upon entering we were greeted by someone behind the register and he sat us down at a booth.]The decor was great and the place was spotless.]We ordered the Saturday special of Monte Cristo, the potatoes and the biscuits and gravy among other items.]The Monte Cristo was perfection and the home made blueberry and strawberry jam was excellent! The potatoes were seasoned to perfection and eggs cooked perfectly.]I would definitely recommend this place to anyone and this is now going to be our regular weekend breakfast/brunch place.",review,jHwEOGkgl0yQ-oLWxiCAGg,0,0,0
s26P-jeVUH9TjnTPQttPag,2012-04-05,-ZjQLlmThaRU5hpgLfmH_Q,1,"Where are the managers????   It took 1 1/2 hours for our meal to come out at 8:15 in the evening.][Items came out at different times so we couldn't all eat at the same time.][The asparagus tempura was inedible because they didn't cut the ends.][Waitress just took it away and did not comp us.][Waitress knew next to nothing about the sushi menu.][She sat and talked with the hostess the entire time instead of waiting on her tables.][Food was WAY over priced, and I couldn't speak to my dinner companions because the music was way to loud.][One of the worst dining experiences in a long time.][Paid $70 for a dinner for 4 and went home hungry.][HORRIBLE!",review,Rv3k5uOZT5i40aLmlhw4DA,0,0,0
-0bUDim5OGuv8R0Qqq6J4A,2012-01-13,ex4pODOWrfzx1k89FEE0Kg,3,"This place is busy, but the kids love the pancakes so much food for the price.",review,okcNd96gHHf_83wly93bpQ,0,0,1
mn1LFFcQwEpir38_mPYH_g,2012-07-14,AgZm8lHgL_R3bsGDQSs6NA,5,"I was sad to come back to lai lai's and they no longer had the Mongolian :( boo,, but i took my mom there and we were starving so we decided to order off the menu.]My mom is allergic to  msg and they helped us with what we should order.]and she didn't get sick!! woo hoo..]we ordered three dishes and an appetizer to share between her , my bf, and myself, and we stilll brought food home, and I dont think we spent over $30 bucks for all that food!! it was very good to! i love good cheap food!! Ill be back, they are always friendly.",review,TKiucSBuj9twVDW-BoAdrg,0,2,0
RFMcLH3_58eAwvSfvLhJew,2012-09-05,etL0kdSM1kaKM7QHW2lbNg,4,"Mmm.]The cream cheese and potato soup always perks me up when I'm getting sick, and I love their chocolate chip scones! I've had their ravioli too, they're yummy.]Wildflower is homey and consistent!",review,nsjM5lu-8CL97d58pJuVng,0,0,0
5I3H_dsz7u90rir67QJq_w,2012-02-25,-qbRKlaxLm0RBkdemva5Qg,2,"Ugh...I had never been to a Waffle House, but my southern friends who frequent them a lot back home convinced me to try it out for a late night creep.][The food is just sub par and sits hard in your belly.][All I ordered was waffles and I wasn't impressed.][I do appreciate that they are open late, so I wont' ""throw the baby out with the bathwater"".][The cocoa was cool and the server was cute, sweet and attentive.][Fortunately for me, my taste buds are already spoiled with The Good Egg.][I'm so sorry I cheated on you baby!",review,K0euQLFAcKhQPZ6JxGAryg,0,2,1
jf4RUa9EQO37hqxRCxbEXQ,2012-10-10,pHX-AXHXtPDK3dWcH4sJew,5,Very good.]My wife and I stopped by randomly on our way back and had beef pho and veggie pho.]I eat large portions and this is the first time ever I didn't finish a bowl of pho.]If in the area we will stop again for sure.,review,MxeHhDzPsO9P8swTby_faA,0,0,0
91n02N35x38nvR1XH-jOAw,2010-12-05,abVV1guPWL3mK08A3a8ajw,4,"This place is wonderful! The service is amazing and food is delicious.]

I especially enjoyed the Clams Oreganato appetizer.][

The Eggplant Parm lunch special came with pasta and choice of soup or salad.][What a great deal!",review,UfGlNf7MbKeRPp4ASUVTcg,0,0,0
gb-k4Z17XxuPkUmsevwBYg,2010-06-27,-E_VKAzXc1__o8-X20CCuQ,4,"Angel Sweet Gelato is a welcome treat on a hot day.]It sits in a small strip in the middle of Mesa Riverview, but if you can find it (west of Logan's), it's worth a stop.

The selection of flavors is large, including a dozen dairy-free fruit flavors that aren't quite as decadent as the dairy gelatos in the left-hand case.]I've tried the lemon and all the berry flavors, and haven't found anything that wasn't delicious.]The prices are reasonable, and you can order sizes from one small scoop to a big box (all unfortunately served in styrofoam).

There isn't a lot of seating in Angel Sweet, but I've never seen it full.]Get a punch card if you live in the area.]If you like firemen, this would be a good place to see them hanging out.][=)",review,IldNKx5L8unlcv3LBSs-_g,0,0,0
Cr2JNnewX53TYd9w6qw6Jw,2012-05-16,QaNWZl78P8pIWtmYqg5ECw,4,"Last nights To-Go order: 
Char Burger w/avocado.]Burger was delicious ~ Yum! 
Extra crispy french fries were perfect!
Price was reasonable for a burger of this caliber.]
No drive-thru
No waiters
Staff very friendly

I WILL BE GOING BACK!!!!",review,MfbH-4cBh0EXWd7IKEuEhg,0,2,0
PNrOTfMmE0CJFV9YwSLzYw,2009-12-17,qaSppPcuea8OfF2MwvZ9nA,4,"I have not had better chinese food since moving to Arizona.][The restaurant was 3/4 full on a Tuesday night!!!  With many Asian people.][I thought in this ""recession"" that having a restaurant that packed was a pretty amazing thing.][The service was superb.][The food was overall yummy.][I did not enjoy the greasy wonton chips that are served for free before the meal.][My friend really like them though?!?!  The hot tea was good.][My veggie dish (something with bamboo shoots, mushrooms, green pepper, broccoli, ect.) and steamed rice was good.][I ate every single bite.][The free dessert (wontons filled with banana and others with plum maybe?) were yummy.][The total bill with tax and tip for 2 entrees and 1 soda was $24.][I left full and happy.",review,T7J9ae0wTskrI_Bgwp-4cA,1,0,0
8Hn5X1AqgmSLHRG2KgBJBg,2011-06-24,ADVoNoduCFQ3Ecz4zJRVyg,3,"Probably the most overrated place in the Phoenix area.]There pizza tastes way too much like their canned tomato sauce and there is always a wait to be seated.]

That being said there food overall is OK.]There meat salad and cal-zones are good and the servers are friendly.]For all the people out there giving it more than 3 stars: try other pizza places like spinatos, la grande Orange, pizzeria Bianca.",review,qQb4pg5uqvjMOfGPWbIkeQ,0,0,0
PWG28q4JFOc8FiRBjnfCkA,2012-10-24,W5AdcbX_qzSYQ5VbwWyJsQ,3,"Alright, so here is my two cents on Brat Haus.]I suggest to steer clear of the brats I tried (Beer Brat & Spicy Thai).][I found them a bit dry and bland.][I also found the pretzels less than fabulous.]I do suggest to try to big, juicy, tasty, meatballs.]Much better choice.]The outside patio very cool, an open fresh space with plenty of seating and a big ol' wall of funky art.]The service was also friendly, and attentive and fair prices.]Overall, it's totally worth checking out if you are in the area and in the mood for something different.",review,lmiDCrmas8TxRsbIGZX9Pg,5,6,3
Y-9dJvw-J2d9QKfuL7mKgA,2010-03-28,c15oWoC-EERMpE7iCmAcwQ,5,"Went here today Sunday about 8:50 and it was crowded but not to bad, about 1/2 hour wait.]Im warning you now, dont ask how much longer after you put your name in if they told you how long when you checked in.]

About 10am is when it really got packed, just about when we got done.]I ordered the chicken and waffles and i really liked it.]I asked for some butter for my waffle because it didnt come with any and it made the dish perfect for me.]The chicken had great flavor and when you take a bite with the waffle and butter and the syrup, heaven.]I tried some bites without the butter and it wasnt even close to be the same for me.]
My grandma got some omellete and she gave me some because she knew she wouldnt finish it and i would order that also.]The omelletes are pretty good size but my wifes dish, my sons and mine where not that much food especially for $9.]We are use to getting enough food for 2 when you eat at breakfast places and slighty cheaper.]Not complaining because it was good but be ready.]
There was 2 guys sitting next to use and trying to eat there 30 minute food challange.]big ass egg plate with bacon and hash browns, they both only made thru about halfway.][I would definilty go back and get the same stuff.]I also got a lemonade with mint and it was just right.]My son really didnt like his reese's pancakes.
Id like to go back and try some of this stuff ham steak w/ gravy, chicken fried steak w/ hashbrowns, bannana pecan caramel french toast",review,3w-JiPus8k-BR5PQ7egDvQ,0,1,0
xWlCgISVtozxCztPA4nGaQ,2010-05-21,AUCwvenvFqnWcv04yYrL1Q,2,"On a early Saturday evening, the band was playing the crowd was just starting to meander in.][Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons.]I ask a member of the staff was I sitting in the wrong area and soon service was rendered.][

Food, nothing special but it is more of a bar than a restaurant.][Although the atmosphere was unique, I do have a question why cameras were in the mens room.",review,nK74XYEJBa2Z5OLN5O6HYA,0,0,0
08Z_Zzp8PyEmWWpYurIO-Q,2012-03-18,MD1FwtNX1SdCsEoSjlw6NA,5,Love this location at Gainey Ranch! Great food consistently!,review,BtQVxFotHFK3T2FtIrBWmg,0,0,0
MuIXnv7Oq7X3-4aEsp9dDA,2013-01-02,CD3QORZYdE0UKBrdyylYsQ,5,Our server Gary was awesome.]Food was amazing...an experience.,review,qK_o6Chm8VakPzeMCurtWA,0,0,0
